기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202312,신용카드,개인,국내이용금액,일시불,일반,롯데카드,49844679
202312,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,1702447
202312,신용카드,개인,국내이용금액,할부,일반,롯데카드,14922337
202312,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,758240
202312,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,6110403
202312,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,4936146
202312,신용카드,법인,국내이용금액,일시불,일반,롯데카드,6460134
202312,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,1773322
202312,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,11950730
202312,신용카드,법인,국내이용금액,할부,일반,롯데카드,10515
202312,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,51511
202312,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202312,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,1024808
202312,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,2676
202312,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,1120
202312,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202312,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202312,신용카드,개인,해외이용금액,일시불,일반,롯데카드,914854
202312,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202312,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,7209
202312,신용카드,법인,해외이용금액,일시불,일반,롯데카드,592180
202312,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,71
202312,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,2883
202312,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202312,신용카드,개인,회원수,전체회원수,합계,롯데카드,9301
202312,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,9062
202312,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,95
202312,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,95
202312,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,92
202312,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,6426
202312,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,6403
