기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202305,신용카드,개인,국내이용금액,일시불,일반,롯데카드,20255017
202305,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,472154
202305,신용카드,개인,국내이용금액,할부,일반,롯데카드,6009933
202305,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,299393
202305,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,2489760
202305,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,2224762
202305,신용카드,법인,국내이용금액,일시불,일반,롯데카드,2638186
202305,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,609694
202305,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,4810375
202305,신용카드,법인,국내이용금액,할부,일반,롯데카드,4573
202305,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,50772
202305,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202305,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,389433
202305,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,648
202305,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,498
202305,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202305,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202305,신용카드,개인,해외이용금액,일시불,일반,롯데카드,370698
202305,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202305,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,3051
202305,신용카드,법인,해외이용금액,일시불,일반,롯데카드,243804
202305,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,26
202305,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,948
202305,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202305,신용카드,개인,회원수,전체회원수,합계,롯데카드,9147
202305,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,8875
202305,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,110
202305,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,110
202305,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,73
202305,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,6334
202305,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,6311
202305,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8373
202305,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8162
202305,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,0
202305,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
202305,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,35
202305,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,455
202305,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,32
202305,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,롯데카드,441
202305,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,롯데카드,29
202305,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,320
202305,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,롯데카드,2
202305,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,롯데카드,0
202305,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,롯데카드,2
202305,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,롯데카드,0
202305,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,3
202305,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,롯데카드,756373
202305,금융자산,금융자산,금융자산,합계,합계,롯데카드,4295322
202305,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,롯데카드,87159
202305,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,롯데카드,1045985
202305,신용카드,개인,국내이용금액,일시불,일반,비씨카드,5952728
202305,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드,68624
202305,신용카드,개인,국내이용금액,할부,일반,비씨카드,1403550
202305,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드,125355
202305,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드,443900
202305,신용카드,개인,국내이용금액,카드론,카드론,비씨카드,11904
202305,신용카드,법인,국내이용금액,일시불,일반,비씨카드,8568844
202305,신용카드,법인,국내이용금액,일시불,국세/지방세등,비씨카드,731203
202305,신용카드,법인,국내이용금액,일시불,구매전용,비씨카드,227773
202305,신용카드,법인,국내이용금액,할부,일반,비씨카드,620570
202305,신용카드,법인,국내이용금액,할부,국세/지방세등,비씨카드,671758
202305,신용카드,법인,국내이용금액,할부,구매전용,비씨카드,7612
202305,직불/체크카드,개인,국내이용금액,일반,일반,비씨카드,7370349
202305,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,38581
202305,직불/체크카드,법인,국내이용금액,일반,일반,비씨카드,1762719
202305,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,1647097
202305,직불/체크카드,법인,국내이용금액,구매전용,구매전용,비씨카드,0
202305,신용카드,개인,해외이용금액,일시불,일반,비씨카드,153736
202305,신용카드,개인,해외이용금액,할부,일반,비씨카드,0
202305,신용카드,개인,해외이용금액,현금서비스,현금서비스,비씨카드,3391
202305,신용카드,법인,해외이용금액,일시불,일반,비씨카드,375148
202305,신용카드,법인,해외이용금액,현금서비스,현금서비스,비씨카드,1616
202305,직불/체크카드,개인,해외이용금액,일반,일반,비씨카드,39300
202305,직불/체크카드,법인,해외이용금액,일반,일반,비씨카드,66524
202305,신용카드,개인,회원수,전체회원수,합계,비씨카드,5108
202305,신용카드,개인,회원수,전체회원수,본인기준회원수,비씨카드,5085
