기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202210,신용카드,개인,국내이용금액,일시불,일반,롯데카드,38098535
202210,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,922626
202210,신용카드,개인,국내이용금액,할부,일반,롯데카드,10504443
202210,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,513247
202210,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,4729468
202210,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,4185006
202210,신용카드,법인,국내이용금액,일시불,일반,롯데카드,4771294
202210,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,823333
202210,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,9126767
202210,신용카드,법인,국내이용금액,할부,일반,롯데카드,9746
202210,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,53476
202210,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202210,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,664414
202210,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,1803
202210,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,1155
202210,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202210,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202210,신용카드,개인,해외이용금액,일시불,일반,롯데카드,557941
202210,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202210,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,4992
202210,신용카드,법인,해외이용금액,일시불,일반,롯데카드,407188
202210,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,22
202210,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,1006
202210,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202210,신용카드,개인,회원수,전체회원수,합계,롯데카드,8899
202210,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,8602
202210,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,104
202210,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,104
202210,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,62
202210,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,6207
202210,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,6186
202210,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8188
202210,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,7957
202210,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,0
202210,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
202210,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,34
202210,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,521
202210,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,34
202210,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,롯데카드,504
202210,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,롯데카드,31
202210,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,374
202210,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,롯데카드,2
202210,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,롯데카드,0
202210,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,롯데카드,2
202210,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,롯데카드,0
202210,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,3
202210,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,롯데카드,749794
202210,금융자산,금융자산,금융자산,합계,합계,롯데카드,4035519
202210,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,롯데카드,22296
202210,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,롯데카드,940365
202210,신용카드,개인,국내이용금액,일시불,일반,비씨카드,11254484
202210,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드,181374
202210,신용카드,개인,국내이용금액,할부,일반,비씨카드,2533516
202210,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드,284780
202210,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드,837836
202210,신용카드,개인,국내이용금액,카드론,카드론,비씨카드,2848
202210,신용카드,법인,국내이용금액,일시불,일반,비씨카드,17080272
202210,신용카드,법인,국내이용금액,일시불,국세/지방세등,비씨카드,1442055
202210,신용카드,법인,국내이용금액,일시불,구매전용,비씨카드,489005
202210,신용카드,법인,국내이용금액,할부,일반,비씨카드,1285788
202210,신용카드,법인,국내이용금액,할부,국세/지방세등,비씨카드,1332257
202210,신용카드,법인,국내이용금액,할부,구매전용,비씨카드,14917
202210,직불/체크카드,개인,국내이용금액,일반,일반,비씨카드,14924571
202210,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,87139
202210,직불/체크카드,법인,국내이용금액,일반,일반,비씨카드,3478450
202210,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,2683966
202210,직불/체크카드,법인,국내이용금액,구매전용,구매전용,비씨카드,0
202210,신용카드,개인,해외이용금액,일시불,일반,비씨카드,229669
202210,신용카드,개인,해외이용금액,할부,일반,비씨카드,0
202210,신용카드,개인,해외이용금액,현금서비스,현금서비스,비씨카드,4538
202210,신용카드,법인,해외이용금액,일시불,일반,비씨카드,642519
202210,신용카드,법인,해외이용금액,현금서비스,현금서비스,비씨카드,3128
202210,직불/체크카드,개인,해외이용금액,일반,일반,비씨카드,68500
202210,직불/체크카드,법인,해외이용금액,일반,일반,비씨카드,141746
202210,신용카드,개인,회원수,전체회원수,합계,비씨카드,4906
202210,신용카드,개인,회원수,전체회원수,본인기준회원수,비씨카드,4883
202210,신용카드,개인,회원수,신규회원수(월중),합계,비씨카드,90
202210,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,비씨카드,90
202210,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),비씨카드,42
202210,신용카드,개인,회원수,전체이용회원수,합계,비씨카드,2464
202210,신용카드,개인,회원수,전체이용회원수,신판이용회원수,비씨카드,2456
202210,신용카드,개인,회원수,사용가능회원수(월말),합계,비씨카드,4656
202210,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,비씨카드,4634
202210,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),비씨카드,6
202210,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),비씨카드,10
202210,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),비씨카드,779
202210,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,비씨카드,10791
202210,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,비씨카드,1047
202210,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,비씨카드,9115
202210,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,비씨카드,773
202210,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드,8288
202210,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,비씨카드,869
202210,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,비씨카드,55
202210,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,비씨카드,1327
202210,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,비씨카드,183
202210,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드,554
202210,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,비씨카드,1134
202210,금융자산,금융자산,금융자산,합계,합계,비씨카드,2089
202210,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,비씨카드,0
202210,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,비씨카드,2025
202210,신용카드,개인,국내이용금액,일시불,일반,비씨카드 기타,38093937
202210,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드 기타,673046
202210,신용카드,개인,국내이용금액,할부,일반,비씨카드 기타,8523898
202210,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드 기타,1127461
202210,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드 기타,6187728
202210,신용카드,개인,국내이용금액,카드론,카드론,비씨카드 기타,0
202210,신용카드,법인,국내이용금액,일시불,일반,비씨카드 기타,17753172
202210,신용카드,법인,국내이용금액,일시불,국세/지방세등,비씨카드 기타,2842768
202210,신용카드,법인,국내이용금액,일시불,구매전용,비씨카드 기타,191339
202210,신용카드,법인,국내이용금액,할부,일반,비씨카드 기타,315202
202210,신용카드,법인,국내이용금액,할부,국세/지방세등,비씨카드 기타,65803
202210,신용카드,법인,국내이용금액,할부,구매전용,비씨카드 기타,5483
202210,직불/체크카드,개인,국내이용금액,일반,일반,비씨카드 기타,19264879
202210,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드 기타,78131
202210,직불/체크카드,법인,국내이용금액,일반,일반,비씨카드 기타,4540099
202210,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드 기타,666836
202210,직불/체크카드,법인,국내이용금액,구매전용,구매전용,비씨카드 기타,0
202210,신용카드,개인,해외이용금액,일시불,일반,비씨카드 기타,679878
202210,신용카드,개인,해외이용금액,할부,일반,비씨카드 기타,0
202210,신용카드,개인,해외이용금액,현금서비스,현금서비스,비씨카드 기타,11886
202210,신용카드,법인,해외이용금액,일시불,일반,비씨카드 기타,431902
202210,신용카드,법인,해외이용금액,현금서비스,현금서비스,비씨카드 기타,223
202210,직불/체크카드,개인,해외이용금액,일반,일반,비씨카드 기타,219525
202210,직불/체크카드,법인,해외이용금액,일반,일반,비씨카드 기타,138933
202210,신용카드,개인,회원수,전체회원수,합계,비씨카드 기타,10044
202210,신용카드,개인,회원수,전체회원수,본인기준회원수,비씨카드 기타,9960
202210,신용카드,개인,회원수,신규회원수(월중),합계,비씨카드 기타,108
202210,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,비씨카드 기타,107
202210,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),비씨카드 기타,78
202210,신용카드,개인,회원수,전체이용회원수,합계,비씨카드 기타,6966
202210,신용카드,개인,회원수,전체이용회원수,신판이용회원수,비씨카드 기타,6940
202210,신용카드,개인,회원수,사용가능회원수(월말),합계,비씨카드 기타,9706
202210,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,비씨카드 기타,9627
202210,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),비씨카드 기타,8
202210,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),비씨카드 기타,3
202210,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),비씨카드 기타,526
202210,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,비씨카드 기타,12743
202210,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,비씨카드 기타,1505
202210,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,비씨카드 기타,10812
202210,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,비씨카드 기타,839
202210,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드 기타,8665
202210,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,비씨카드 기타,504
202210,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,비씨카드 기타,49
202210,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,비씨카드 기타,715
202210,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,비씨카드 기타,80
202210,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드 기타,191
202210,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,비씨카드 기타,0
202210,금융자산,금융자산,금융자산,합계,합계,비씨카드 기타,0
202210,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,비씨카드 기타,0
202210,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,비씨카드 기타,0
202210,신용카드,개인,국내이용금액,일시불,일반,삼성카드,65927407
202210,신용카드,개인,국내이용금액,일시불,국세/지방세등,삼성카드,5347328
202210,신용카드,개인,국내이용금액,할부,일반,삼성카드,25149153
202210,신용카드,개인,국내이용금액,할부,국세/지방세등,삼성카드,2504063
202210,신용카드,개인,국내이용금액,현금서비스,현금서비스,삼성카드,7882830
202210,신용카드,개인,국내이용금액,카드론,카드론,삼성카드,7193738
202210,신용카드,법인,국내이용금액,일시불,일반,삼성카드,8608647
202210,신용카드,법인,국내이용금액,일시불,국세/지방세등,삼성카드,5305482
202210,신용카드,법인,국내이용금액,일시불,구매전용,삼성카드,4402660
202210,신용카드,법인,국내이용금액,할부,일반,삼성카드,38926
202210,신용카드,법인,국내이용금액,할부,국세/지방세등,삼성카드,50
202210,신용카드,법인,국내이용금액,할부,구매전용,삼성카드,0
202210,직불/체크카드,개인,국내이용금액,일반,일반,삼성카드,772612
202210,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,삼성카드,5239
202210,직불/체크카드,법인,국내이용금액,일반,일반,삼성카드,23247
202210,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,삼성카드,77
202210,직불/체크카드,법인,국내이용금액,구매전용,구매전용,삼성카드,0
202210,신용카드,개인,해외이용금액,일시불,일반,삼성카드,1396379
202210,신용카드,개인,해외이용금액,할부,일반,삼성카드,102177
202210,신용카드,개인,해외이용금액,현금서비스,현금서비스,삼성카드,12625
