기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202411,신용카드,개인,국내이용금액,일시불,일반,롯데카드,49101325
202411,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,2534708
202411,신용카드,개인,국내이용금액,할부,일반,롯데카드,14482564
202411,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,789060
202411,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,5822477
202411,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,5354470
202411,신용카드,법인,국내이용금액,일시불,일반,롯데카드,6556813
202411,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,1705686
202411,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,12389339
202411,신용카드,법인,국내이용금액,할부,일반,롯데카드,8141
202411,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,71919
202411,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202411,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,872208
202411,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,4959
202411,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,884
202411,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202411,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202411,신용카드,개인,해외이용금액,일시불,일반,롯데카드,961816
202411,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202411,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,6405
202411,신용카드,법인,해외이용금액,일시불,일반,롯데카드,625897
202411,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,61
202411,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,8048
202411,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202411,신용카드,개인,회원수,전체회원수,합계,롯데카드,9531
202411,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,9331
202411,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,87
202411,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,86
202411,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,78
202411,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,7052
202411,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,7043
202411,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8662
202411,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8496
202411,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,0
202411,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
