기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202412,신용카드,개인,국내이용금액,일시불,일반,롯데카드,53575351
202412,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,2764683
202412,신용카드,개인,국내이용금액,할부,일반,롯데카드,15699933
202412,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,849350
202412,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,6379377
202412,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,5654569
202412,신용카드,법인,국내이용금액,일시불,일반,롯데카드,7209943
202412,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,1859342
202412,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,13853194
202412,신용카드,법인,국내이용금액,할부,일반,롯데카드,8784
202412,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,71972
202412,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202412,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,931062
202412,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,5455
202412,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,974
202412,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202412,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202412,신용카드,개인,해외이용금액,일시불,일반,롯데카드,1048522
202412,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202412,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,6997
202412,신용카드,법인,해외이용금액,일시불,일반,롯데카드,690318
202412,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,67
202412,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,8547
202412,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202412,신용카드,개인,회원수,전체회원수,합계,롯데카드,9515
202412,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,9317
202412,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,71
202412,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,71
202412,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,87
202412,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,7038
202412,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,7030
202412,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8645
202412,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8481
202412,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,0
202412,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
202412,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,40
202412,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,345
202412,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,25
202412,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,롯데카드,334
202412,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,롯데카드,23
202412,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,232
202412,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,롯데카드,2
202412,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,롯데카드,0
202412,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,롯데카드,2
202412,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,롯데카드,0
202412,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,2
202412,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,롯데카드,805740
202412,금융자산,금융자산,금융자산,합계,합계,롯데카드,5195174
202412,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,롯데카드,210214
202412,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,롯데카드,940341
202412,신용카드,개인,국내이용금액,일시불,일반,비씨카드,15585440
202412,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드,262413
202412,신용카드,개인,국내이용금액,할부,일반,비씨카드,3683394
202412,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드,502675
202412,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드,1085006
202412,신용카드,개인,국내이용금액,카드론,카드론,비씨카드,52608
202412,신용카드,법인,국내이용금액,일시불,일반,비씨카드,22316866
202412,신용카드,법인,국내이용금액,일시불,국세/지방세등,비씨카드,2004207
202412,신용카드,법인,국내이용금액,일시불,구매전용,비씨카드,767675
202412,신용카드,법인,국내이용금액,할부,일반,비씨카드,1547759
202412,신용카드,법인,국내이용금액,할부,국세/지방세등,비씨카드,1506769
202412,신용카드,법인,국내이용금액,할부,구매전용,비씨카드,46
202412,직불/체크카드,개인,국내이용금액,일반,일반,비씨카드,17108320
202412,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,121569
202412,직불/체크카드,법인,국내이용금액,일반,일반,비씨카드,4841173
202412,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,4031995
202412,직불/체크카드,법인,국내이용금액,구매전용,구매전용,비씨카드,0
202412,신용카드,개인,해외이용금액,일시불,일반,비씨카드,384372
202412,신용카드,개인,해외이용금액,할부,일반,비씨카드,0
202412,신용카드,개인,해외이용금액,현금서비스,현금서비스,비씨카드,7092
202412,신용카드,법인,해외이용금액,일시불,일반,비씨카드,1086099
202412,신용카드,법인,해외이용금액,현금서비스,현금서비스,비씨카드,3758
202412,직불/체크카드,개인,해외이용금액,일반,일반,비씨카드,93640
202412,직불/체크카드,법인,해외이용금액,일반,일반,비씨카드,157010
202412,신용카드,개인,회원수,전체회원수,합계,비씨카드,6240
202412,신용카드,개인,회원수,전체회원수,본인기준회원수,비씨카드,6218
202412,신용카드,개인,회원수,신규회원수(월중),합계,비씨카드,158
202412,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,비씨카드,157
202412,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),비씨카드,62
202412,신용카드,개인,회원수,전체이용회원수,합계,비씨카드,2955
202412,신용카드,개인,회원수,전체이용회원수,신판이용회원수,비씨카드,2947
202412,신용카드,개인,회원수,사용가능회원수(월말),합계,비씨카드,5830
202412,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,비씨카드,5809
202412,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),비씨카드,6
202412,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),비씨카드,11
202412,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),비씨카드,683
202412,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,비씨카드,9186
202412,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,비씨카드,948
202412,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,비씨카드,7762
202412,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,비씨카드,726
202412,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드,7118
202412,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,비씨카드,797
202412,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,비씨카드,68
202412,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,비씨카드,1156
202412,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,비씨카드,196
202412,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드,489
202412,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,비씨카드,9919
202412,금융자산,금융자산,금융자산,합계,합계,비씨카드,45235
202412,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,비씨카드,1242
202412,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,비씨카드,24329
202412,신용카드,개인,국내이용금액,일시불,일반,비씨카드 기타,46244715
202412,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드 기타,807396
202412,신용카드,개인,국내이용금액,할부,일반,비씨카드 기타,10204327
202412,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드 기타,1192959
202412,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드 기타,6714748
202412,신용카드,개인,국내이용금액,카드론,카드론,비씨카드 기타,0
202412,신용카드,법인,국내이용금액,일시불,일반,비씨카드 기타,16878960
202412,신용카드,법인,국내이용금액,일시불,국세/지방세등,비씨카드 기타,4308254
202412,신용카드,법인,국내이용금액,일시불,구매전용,비씨카드 기타,308110
202412,신용카드,법인,국내이용금액,할부,일반,비씨카드 기타,293595
202412,신용카드,법인,국내이용금액,할부,국세/지방세등,비씨카드 기타,74414
202412,신용카드,법인,국내이용금액,할부,구매전용,비씨카드 기타,264
202412,직불/체크카드,개인,국내이용금액,일반,일반,비씨카드 기타,20463364
202412,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드 기타,75684
202412,직불/체크카드,법인,국내이용금액,일반,일반,비씨카드 기타,5719544
202412,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드 기타,534514
202412,직불/체크카드,법인,국내이용금액,구매전용,구매전용,비씨카드 기타,0
202412,신용카드,개인,해외이용금액,일시불,일반,비씨카드 기타,951136
202412,신용카드,개인,해외이용금액,할부,일반,비씨카드 기타,0
202412,신용카드,개인,해외이용금액,현금서비스,현금서비스,비씨카드 기타,12800
202412,신용카드,법인,해외이용금액,일시불,일반,비씨카드 기타,619838
202412,신용카드,법인,해외이용금액,현금서비스,현금서비스,비씨카드 기타,477
202412,직불/체크카드,개인,해외이용금액,일반,일반,비씨카드 기타,236813
202412,직불/체크카드,법인,해외이용금액,일반,일반,비씨카드 기타,83486
202412,신용카드,개인,회원수,전체회원수,합계,비씨카드 기타,9713
202412,신용카드,개인,회원수,전체회원수,본인기준회원수,비씨카드 기타,9642
202412,신용카드,개인,회원수,신규회원수(월중),합계,비씨카드 기타,68
202412,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,비씨카드 기타,68
202412,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),비씨카드 기타,127
202412,신용카드,개인,회원수,전체이용회원수,합계,비씨카드 기타,6490
202412,신용카드,개인,회원수,전체이용회원수,신판이용회원수,비씨카드 기타,6466
202412,신용카드,개인,회원수,사용가능회원수(월말),합계,비씨카드 기타,9304
202412,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,비씨카드 기타,9238
202412,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),비씨카드 기타,3
202412,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),비씨카드 기타,12
202412,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),비씨카드 기타,538
202412,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,비씨카드 기타,12084
202412,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,비씨카드 기타,1468
202412,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,비씨카드 기타,9904
202412,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,비씨카드 기타,727
202412,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드 기타,7751
202412,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,비씨카드 기타,427
202412,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,비씨카드 기타,42
202412,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,비씨카드 기타,709
202412,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,비씨카드 기타,96
202412,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드 기타,168
202412,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,비씨카드 기타,0
202412,금융자산,금융자산,금융자산,합계,합계,비씨카드 기타,0
202412,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,비씨카드 기타,0
202412,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,비씨카드 기타,0
202412,신용카드,개인,국내이용금액,일시불,일반,삼성카드,88551622
202412,신용카드,개인,국내이용금액,일시불,국세/지방세등,삼성카드,4924310
202412,신용카드,개인,국내이용금액,할부,일반,삼성카드,31566430
202412,신용카드,개인,국내이용금액,할부,국세/지방세등,삼성카드,2361860
202412,신용카드,개인,국내이용금액,현금서비스,현금서비스,삼성카드,8024408
202412,신용카드,개인,국내이용금액,카드론,카드론,삼성카드,8437219
202412,신용카드,법인,국내이용금액,일시불,일반,삼성카드,11245075
202412,신용카드,법인,국내이용금액,일시불,국세/지방세등,삼성카드,3484538
202412,신용카드,법인,국내이용금액,일시불,구매전용,삼성카드,3856812
202412,신용카드,법인,국내이용금액,할부,일반,삼성카드,24880
202412,신용카드,법인,국내이용금액,할부,국세/지방세등,삼성카드,11
202412,신용카드,법인,국내이용금액,할부,구매전용,삼성카드,0
202412,직불/체크카드,개인,국내이용금액,일반,일반,삼성카드,784866
202412,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,삼성카드,7851
202412,직불/체크카드,법인,국내이용금액,일반,일반,삼성카드,22354
202412,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,삼성카드,13
202412,직불/체크카드,법인,국내이용금액,구매전용,구매전용,삼성카드,0
202412,신용카드,개인,해외이용금액,일시불,일반,삼성카드,2386894
202412,신용카드,개인,해외이용금액,할부,일반,삼성카드,168770
202412,신용카드,개인,해외이용금액,현금서비스,현금서비스,삼성카드,16357
202412,신용카드,법인,해외이용금액,일시불,일반,삼성카드,515830
202412,신용카드,법인,해외이용금액,현금서비스,현금서비스,삼성카드,193
202412,직불/체크카드,개인,해외이용금액,일반,일반,삼성카드,4264
202412,직불/체크카드,법인,해외이용금액,일반,일반,삼성카드,0
202412,신용카드,개인,회원수,전체회원수,합계,삼성카드,13099
202412,신용카드,개인,회원수,전체회원수,본인기준회원수,삼성카드,12907
202412,신용카드,개인,회원수,신규회원수(월중),합계,삼성카드,122
202412,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,삼성카드,121
202412,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),삼성카드,87
202412,신용카드,개인,회원수,전체이용회원수,합계,삼성카드,10124
202412,신용카드,개인,회원수,전체이용회원수,신판이용회원수,삼성카드,10113
202412,신용카드,개인,회원수,사용가능회원수(월말),합계,삼성카드,11657
202412,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,삼성카드,11496
202412,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),삼성카드,0
202412,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),삼성카드,0
202412,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),삼성카드,32
202412,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,삼성카드,404
202412,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,삼성카드,38
202412,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,삼성카드,383
202412,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,삼성카드,30
202412,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),삼성카드,215
202412,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,삼성카드,3
202412,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,삼성카드,1
202412,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,삼성카드,1
202412,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,삼성카드,0
202412,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),삼성카드,1
202412,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,삼성카드,1034130
202412,금융자산,금융자산,금융자산,합계,합계,삼성카드,6179069
202412,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,삼성카드,99620
202412,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,삼성카드,1120331
202412,신용카드,개인,국내이용금액,일시불,일반,신한카드,99871539
202412,신용카드,개인,국내이용금액,일시불,국세/지방세등,신한카드,14158465
202412,신용카드,개인,국내이용금액,할부,일반,신한카드,24438774
202412,신용카드,개인,국내이용금액,할부,국세/지방세등,신한카드,1863699
202412,신용카드,개인,국내이용금액,현금서비스,현금서비스,신한카드,12923270
202412,신용카드,개인,국내이용금액,카드론,카드론,신한카드,9072340
202412,신용카드,법인,국내이용금액,일시불,일반,신한카드,14680721
202412,신용카드,법인,국내이용금액,일시불,국세/지방세등,신한카드,858877
202412,신용카드,법인,국내이용금액,일시불,구매전용,신한카드,6784925
202412,신용카드,법인,국내이용금액,할부,일반,신한카드,14981
202412,신용카드,법인,국내이용금액,할부,국세/지방세등,신한카드,0
202412,신용카드,법인,국내이용금액,할부,구매전용,신한카드,0
202412,직불/체크카드,개인,국내이용금액,일반,일반,신한카드,23891015
202412,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,신한카드,1019437
202412,직불/체크카드,법인,국내이용금액,일반,일반,신한카드,3806543
202412,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,신한카드,42855
202412,직불/체크카드,법인,국내이용금액,구매전용,구매전용,신한카드,577242
202412,신용카드,개인,해외이용금액,일시불,일반,신한카드,2272644
202412,신용카드,개인,해외이용금액,할부,일반,신한카드,140483
202412,신용카드,개인,해외이용금액,현금서비스,현금서비스,신한카드,22050
202412,신용카드,법인,해외이용금액,일시불,일반,신한카드,948889
202412,신용카드,법인,해외이용금액,현금서비스,현금서비스,신한카드,0
202412,직불/체크카드,개인,해외이용금액,일반,일반,신한카드,1680828
202412,직불/체크카드,법인,해외이용금액,일반,일반,신한카드,151510
202412,신용카드,개인,회원수,전체회원수,합계,신한카드,14349
202412,신용카드,개인,회원수,전체회원수,본인기준회원수,신한카드,13916
202412,신용카드,개인,회원수,신규회원수(월중),합계,신한카드,79
202412,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,신한카드,75
202412,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),신한카드,110
202412,신용카드,개인,회원수,전체이용회원수,합계,신한카드,10920
202412,신용카드,개인,회원수,전체이용회원수,신판이용회원수,신한카드,10897
202412,신용카드,개인,회원수,사용가능회원수(월말),합계,신한카드,12873
202412,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,신한카드,12536
202412,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),신한카드,2
202412,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),신한카드,4
202412,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),신한카드,162
202412,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,신한카드,20073
202412,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,신한카드,575
202412,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,신한카드,14008
202412,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,신한카드,270
202412,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),신한카드,7677
202412,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,신한카드,338
202412,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,신한카드,66
202412,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,신한카드,144
202412,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,신한카드,89
202412,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),신한카드,170
202412,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,신한카드,1568273
202412,금융자산,금융자산,금융자산,합계,합계,신한카드,8413159
202412,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,신한카드,331373
202412,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,신한카드,1518958
202412,신용카드,개인,국내이용금액,일시불,일반,우리카드,38351192
202412,신용카드,개인,국내이용금액,일시불,국세/지방세등,우리카드,735904
202412,신용카드,개인,국내이용금액,할부,일반,우리카드,9689241
202412,신용카드,개인,국내이용금액,할부,국세/지방세등,우리카드,1000911
202412,신용카드,개인,국내이용금액,현금서비스,현금서비스,우리카드,5353318
202412,신용카드,개인,국내이용금액,카드론,카드론,우리카드,3411350
202412,신용카드,법인,국내이용금액,일시불,일반,우리카드,11871691
202412,신용카드,법인,국내이용금액,일시불,국세/지방세등,우리카드,5688265
202412,신용카드,법인,국내이용금액,일시불,구매전용,우리카드,898953
202412,신용카드,법인,국내이용금액,할부,일반,우리카드,151791
202412,신용카드,법인,국내이용금액,할부,국세/지방세등,우리카드,47592
202412,신용카드,법인,국내이용금액,할부,구매전용,우리카드,0
202412,직불/체크카드,개인,국내이용금액,일반,일반,우리카드,16228719
202412,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,우리카드,63478
202412,직불/체크카드,법인,국내이용금액,일반,일반,우리카드,4583876
202412,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,우리카드,204079
202412,직불/체크카드,법인,국내이용금액,구매전용,구매전용,우리카드,0
202412,신용카드,개인,해외이용금액,일시불,일반,우리카드,1007433
202412,신용카드,개인,해외이용금액,할부,일반,우리카드,0
202412,신용카드,개인,해외이용금액,현금서비스,현금서비스,우리카드,13239
202412,신용카드,법인,해외이용금액,일시불,일반,우리카드,528862
202412,신용카드,법인,해외이용금액,현금서비스,현금서비스,우리카드,444
202412,직불/체크카드,개인,해외이용금액,일반,일반,우리카드,612374
202412,직불/체크카드,법인,해외이용금액,일반,일반,우리카드,100637
202412,신용카드,개인,회원수,전체회원수,합계,우리카드,7011
202412,신용카드,개인,회원수,전체회원수,본인기준회원수,우리카드,6969
202412,신용카드,개인,회원수,신규회원수(월중),합계,우리카드,64
202412,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,우리카드,63
202412,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),우리카드,78
202412,신용카드,개인,회원수,전체이용회원수,합계,우리카드,5021
202412,신용카드,개인,회원수,전체이용회원수,신판이용회원수,우리카드,5019
202412,신용카드,개인,회원수,사용가능회원수(월말),합계,우리카드,5877
202412,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,우리카드,5839
202412,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),우리카드,3
202412,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),우리카드,7
202412,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),우리카드,274
202412,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,우리카드,8787
202412,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,우리카드,1168
202412,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,우리카드,6923
202412,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,우리카드,479
202412,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),우리카드,4673
202412,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,우리카드,291
202412,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,우리카드,10
202412,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,우리카드,110
202412,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,우리카드,2
202412,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),우리카드,99
202412,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,우리카드,665009
202412,금융자산,금융자산,금융자산,합계,합계,우리카드,3963737
202412,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,우리카드,281516
202412,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,우리카드,434922
202412,신용카드,개인,국내이용금액,일시불,일반,하나카드,37322622
202412,신용카드,개인,국내이용금액,일시불,국세/지방세등,하나카드,492113
202412,신용카드,개인,국내이용금액,할부,일반,하나카드,7388260
202412,신용카드,개인,국내이용금액,할부,국세/지방세등,하나카드,716140
202412,신용카드,개인,국내이용금액,현금서비스,현금서비스,하나카드,2833401
202412,신용카드,개인,국내이용금액,카드론,카드론,하나카드,2691594
202412,신용카드,법인,국내이용금액,일시불,일반,하나카드,13518479
