기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202403,신용카드,개인,국내이용금액,일시불,일반,롯데카드,12914432
202403,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,559970
202403,신용카드,개인,국내이용금액,할부,일반,롯데카드,3817680
202403,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,195307
202403,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,1508181
202403,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,1494458
202403,신용카드,법인,국내이용금액,일시불,일반,롯데카드,1685026
202403,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,328306
202403,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,3106662
202403,신용카드,법인,국내이용금액,할부,일반,롯데카드,2456
202403,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,71074
202403,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202403,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,260032
202403,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,1075
202403,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,239
202403,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202403,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202403,신용카드,개인,해외이용금액,일시불,일반,롯데카드,254900
202403,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202403,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,1696
202403,신용카드,법인,해외이용금액,일시불,일반,롯데카드,157852
202403,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,15
202403,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,2788
202403,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202403,신용카드,개인,회원수,전체회원수,합계,롯데카드,9369
202403,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,9143
202403,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,115
202403,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,115
202403,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,86
202403,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,7055
202403,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,7048
202403,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8523
202403,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8342
202403,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,0
202403,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
202403,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,37
202403,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,392
202403,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,29
202403,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,롯데카드,379
202403,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,롯데카드,26
202403,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,267
202403,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,롯데카드,2
202403,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,롯데카드,0
202403,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,롯데카드,2
202403,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,롯데카드,0
