기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202405,신용카드,개인,국내이용금액,일시불,일반,롯데카드,21992734
202405,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,968183
202405,신용카드,개인,국내이용금액,할부,일반,롯데카드,6530457
202405,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,343303
202405,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,2549570
202405,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,2611197
202405,신용카드,법인,국내이용금액,일시불,일반,롯데카드,2977522
202405,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,697859
202405,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,5430962
202405,신용카드,법인,국내이용금액,할부,일반,롯데카드,3937
202405,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,71305
202405,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202405,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,448298
202405,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,1663
202405,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,396
202405,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202405,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202405,신용카드,개인,해외이용금액,일시불,일반,롯데카드,428527
202405,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202405,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,2804
202405,신용카드,법인,해외이용금액,일시불,일반,롯데카드,271766
202405,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,23
202405,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,5553
202405,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202405,신용카드,개인,회원수,전체회원수,합계,롯데카드,9423
202405,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,9205
202405,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,112
202405,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,112
202405,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,83
202405,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,7056
202405,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,7049
202405,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8575
202405,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8398
202405,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,0
202405,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
202405,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,38
202405,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,382
202405,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,29
202405,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,롯데카드,370
202405,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,롯데카드,26
202405,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,259
202405,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,롯데카드,2
202405,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,롯데카드,0
202405,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,롯데카드,2
202405,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,롯데카드,0
202405,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,2
202405,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,롯데카드,774285
202405,금융자산,금융자산,금융자산,합계,합계,롯데카드,5025039
202405,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,롯데카드,189754
202405,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,롯데카드,1050664
202405,신용카드,개인,국내이용금액,일시불,일반,비씨카드,6386838
202405,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드,75481
202405,신용카드,개인,국내이용금액,할부,일반,비씨카드,1505599
202405,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드,161235
202405,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드,455231
202405,신용카드,개인,국내이용금액,카드론,카드론,비씨카드,24396
202405,신용카드,법인,국내이용금액,일시불,일반,비씨카드,9046843
202405,신용카드,법인,국내이용금액,일시불,국세/지방세등,비씨카드,762730
202405,신용카드,법인,국내이용금액,일시불,구매전용,비씨카드,311726
202405,신용카드,법인,국내이용금액,할부,일반,비씨카드,639831
202405,신용카드,법인,국내이용금액,할부,국세/지방세등,비씨카드,699461
202405,신용카드,법인,국내이용금액,할부,구매전용,비씨카드,46
202405,직불/체크카드,개인,국내이용금액,일반,일반,비씨카드,7134964
202405,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,41486
202405,직불/체크카드,법인,국내이용금액,일반,일반,비씨카드,1902328
202405,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,1703419
202405,직불/체크카드,법인,국내이용금액,구매전용,구매전용,비씨카드,0
202405,신용카드,개인,해외이용금액,일시불,일반,비씨카드,161690
202405,신용카드,개인,해외이용금액,할부,일반,비씨카드,0
202405,신용카드,개인,해외이용금액,현금서비스,현금서비스,비씨카드,3109
202405,신용카드,법인,해외이용금액,일시불,일반,비씨카드,426635
202405,신용카드,법인,해외이용금액,현금서비스,현금서비스,비씨카드,1895
202405,직불/체크카드,개인,해외이용금액,일반,일반,비씨카드,41675
202405,직불/체크카드,법인,해외이용금액,일반,일반,비씨카드,64125
202405,신용카드,개인,회원수,전체회원수,합계,비씨카드,5848
202405,신용카드,개인,회원수,전체회원수,본인기준회원수,비씨카드,5825
202405,신용카드,개인,회원수,신규회원수(월중),합계,비씨카드,184
202405,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,비씨카드,183
202405,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),비씨카드,60
202405,신용카드,개인,회원수,전체이용회원수,합계,비씨카드,2908
202405,신용카드,개인,회원수,전체이용회원수,신판이용회원수,비씨카드,2901
202405,신용카드,개인,회원수,사용가능회원수(월말),합계,비씨카드,5465
202405,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,비씨카드,5444
202405,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),비씨카드,9
202405,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),비씨카드,10
202405,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),비씨카드,701
202405,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,비씨카드,9703
202405,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,비씨카드,1056
202405,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,비씨카드,8195
202405,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,비씨카드,798
202405,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드,7539
202405,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,비씨카드,860
202405,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,비씨카드,74
202405,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,비씨카드,1230
202405,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,비씨카드,208
202405,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드,548
202405,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,비씨카드,8047
202405,금융자산,금융자산,금융자산,합계,합계,비씨카드,41327
202405,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,비씨카드,0
202405,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,비씨카드,18249
202405,신용카드,개인,국내이용금액,일시불,일반,비씨카드 기타,20285908
202405,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드 기타,296825
202405,신용카드,개인,국내이용금액,할부,일반,비씨카드 기타,4398630
202405,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드 기타,533333
202405,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드 기타,2789047
202405,신용카드,개인,국내이용금액,카드론,카드론,비씨카드 기타,0
202405,신용카드,법인,국내이용금액,일시불,일반,비씨카드 기타,6967684
202405,신용카드,법인,국내이용금액,일시불,국세/지방세등,비씨카드 기타,2191738
202405,신용카드,법인,국내이용금액,일시불,구매전용,비씨카드 기타,118622
202405,신용카드,법인,국내이용금액,할부,일반,비씨카드 기타,124825
202405,신용카드,법인,국내이용금액,할부,국세/지방세등,비씨카드 기타,33271
202405,신용카드,법인,국내이용금액,할부,구매전용,비씨카드 기타,264
202405,직불/체크카드,개인,국내이용금액,일반,일반,비씨카드 기타,8874998
202405,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드 기타,28567
