기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202301,신용카드,개인,국내이용금액,일시불,일반,롯데카드,3891948
202301,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,135355
202301,신용카드,개인,국내이용금액,할부,일반,롯데카드,1115309
202301,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,87067
202301,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,483868
202301,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,365486
202301,신용카드,법인,국내이용금액,일시불,일반,롯데카드,490835
202301,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,93271
202301,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,927294
202301,신용카드,법인,국내이용금액,할부,일반,롯데카드,904
202301,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,170
202301,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202301,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,70874
202301,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,270
202301,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,115
202301,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202301,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202301,신용카드,개인,해외이용금액,일시불,일반,롯데카드,79879
202301,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202301,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,639
202301,신용카드,법인,해외이용금액,일시불,일반,롯데카드,45530
202301,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,5
202301,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,174
202301,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202301,신용카드,개인,회원수,전체회원수,합계,롯데카드,9006
202301,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,8719
202301,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,114
202301,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,113
202301,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,79
202301,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,6228
202301,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,6207
202301,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8268
202301,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8044
202301,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,114
202301,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
202301,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,34
202301,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,497
202301,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,34
202301,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,롯데카드,481
202301,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,롯데카드,31
202301,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,355
202301,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,롯데카드,2
202301,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,롯데카드,0
202301,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,롯데카드,2
202301,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,롯데카드,0
202301,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,3
202301,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,롯데카드,739286
202301,금융자산,금융자산,금융자산,합계,합계,롯데카드,3886414
202301,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,롯데카드,45931
202301,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,롯데카드,1003732
202301,신용카드,개인,국내이용금액,일시불,일반,비씨카드,1165259
202301,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드,22192
202301,신용카드,개인,국내이용금액,할부,일반,비씨카드,259916
202301,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드,43637
202301,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드,88036
202301,신용카드,개인,국내이용금액,카드론,카드론,비씨카드,1862
