기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202304,신용카드,개인,국내이용금액,일시불,일반,롯데카드,15972804
202304,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,370853
202304,신용카드,개인,국내이용금액,할부,일반,롯데카드,4702476
202304,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,247511
202304,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,1978713
202304,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,1702973
202304,신용카드,법인,국내이용금액,일시불,일반,롯데카드,2090201
202304,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,302012
202304,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,3798954
202304,신용카드,법인,국내이용금액,할부,일반,롯데카드,3699
202304,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,50675
202304,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202304,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,301555
202304,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,521
202304,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,404
202304,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202304,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202304,신용카드,개인,해외이용금액,일시불,일반,롯데카드,290710
202304,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202304,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,2414
202304,신용카드,법인,해외이용금액,일시불,일반,롯데카드,189221
202304,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,21
202304,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,723
202304,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202304,신용카드,개인,회원수,전체회원수,합계,롯데카드,9111
202304,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,8835
202304,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,104
202304,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,104
202304,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,73
202304,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,6275
202304,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,6253
202304,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8353
202304,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8137
202304,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,0
202304,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
202304,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,35
202304,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,466
202304,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,32
202304,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,롯데카드,451
202304,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,롯데카드,29
202304,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,329
202304,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,롯데카드,2
202304,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,롯데카드,0
202304,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,롯데카드,2
202304,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,롯데카드,0
202304,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,3
202304,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,롯데카드,742369
202304,금융자산,금융자산,금융자산,합계,합계,롯데카드,4152991
202304,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,롯데카드,68449
202304,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,롯데카드,1029046
202304,신용카드,개인,국내이용금액,일시불,일반,비씨카드,4699964
202304,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드,55488
202304,신용카드,개인,국내이용금액,할부,일반,비씨카드,1097816
202304,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드,103325
202304,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드,351633
202304,신용카드,개인,국내이용금액,카드론,카드론,비씨카드,8680
202304,신용카드,법인,국내이용금액,일시불,일반,비씨카드,6838461
202304,신용카드,법인,국내이용금액,일시불,국세/지방세등,비씨카드,584737
202304,신용카드,법인,국내이용금액,일시불,구매전용,비씨카드,187404
202304,신용카드,법인,국내이용금액,할부,일반,비씨카드,501991
202304,신용카드,법인,국내이용금액,할부,국세/지방세등,비씨카드,577553
202304,신용카드,법인,국내이용금액,할부,구매전용,비씨카드,3914
202304,직불/체크카드,개인,국내이용금액,일반,일반,비씨카드,5838027
202304,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,29110
202304,직불/체크카드,법인,국내이용금액,일반,일반,비씨카드,1390316
202304,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,1042670
202304,직불/체크카드,법인,국내이용금액,구매전용,구매전용,비씨카드,0
202304,신용카드,개인,해외이용금액,일시불,일반,비씨카드,121132
202304,신용카드,개인,해외이용금액,할부,일반,비씨카드,0
202304,신용카드,개인,해외이용금액,현금서비스,현금서비스,비씨카드,2518
202304,신용카드,법인,해외이용금액,일시불,일반,비씨카드,295683
202304,신용카드,법인,해외이용금액,현금서비스,현금서비스,비씨카드,1289
202304,직불/체크카드,개인,해외이용금액,일반,일반,비씨카드,31217
202304,직불/체크카드,법인,해외이용금액,일반,일반,비씨카드,52869
202304,신용카드,개인,회원수,전체회원수,합계,비씨카드,5072
202304,신용카드,개인,회원수,전체회원수,본인기준회원수,비씨카드,5050
202304,신용카드,개인,회원수,신규회원수(월중),합계,비씨카드,89
202304,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,비씨카드,89
202304,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),비씨카드,53
202304,신용카드,개인,회원수,전체이용회원수,합계,비씨카드,2497
202304,신용카드,개인,회원수,전체이용회원수,신판이용회원수,비씨카드,2488
202304,신용카드,개인,회원수,사용가능회원수(월말),합계,비씨카드,4798
202304,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,비씨카드,4777
202304,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),비씨카드,8
202304,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),비씨카드,11
202304,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),비씨카드,760
202304,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,비씨카드,10241
202304,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,비씨카드,995
202304,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,비씨카드,8676
202304,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,비씨카드,743
202304,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드,7884
202304,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,비씨카드,881
202304,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,비씨카드,63
202304,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,비씨카드,1311
202304,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,비씨카드,191
202304,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드,562
202304,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,비씨카드,2175
202304,금융자산,금융자산,금융자산,합계,합계,비씨카드,9854
