기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202505,신용카드,개인,국내이용금액,일시불,일반,롯데카드,21746564
202505,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,1163858
202505,신용카드,개인,국내이용금액,할부,일반,롯데카드,6271734
202505,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,415799
202505,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,2618760
202505,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,2093342
202505,신용카드,법인,국내이용금액,일시불,일반,롯데카드,3059540
202505,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,845185
202505,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,5896968
202505,신용카드,법인,국내이용금액,할부,일반,롯데카드,3159
202505,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,78945
202505,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202505,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,260498
202505,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,4817
202505,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,410
202505,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202505,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202505,신용카드,개인,해외이용금액,일시불,일반,롯데카드,404644
202505,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202505,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,2761
202505,신용카드,법인,해외이용금액,일시불,일반,롯데카드,309055
202505,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,29
202505,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,2537
202505,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202505,신용카드,개인,회원수,전체회원수,합계,롯데카드,9595
202505,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,9404
202505,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,89
202505,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,89
202505,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,67
202505,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,7067
202505,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,7059
202505,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8707
202505,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8547
202505,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,0
202505,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
202505,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,41
202505,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,324
202505,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,23
202505,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,롯데카드,314
