기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202310,신용카드,개인,국내이용금액,일시불,일반,롯데카드,41351669
202310,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,1357948
202310,신용카드,개인,국내이용금액,할부,일반,롯데카드,12327467
202310,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,640914
202310,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,5086686
202310,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,4287857
202310,신용카드,법인,국내이용금액,일시불,일반,롯데카드,5281866
202310,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,1518872
202310,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,9887513
202310,신용카드,법인,국내이용금액,할부,일반,롯데카드,8836
202310,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,51300
202310,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202310,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,826529
202310,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,2214
202310,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,947
202310,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202310,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202310,신용카드,개인,해외이용금액,일시불,일반,롯데카드,758630
202310,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202310,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,6106
202310,신용카드,법인,해외이용금액,일시불,일반,롯데카드,490578
202310,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,58
202310,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,2277
202310,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202310,신용카드,개인,회원수,전체회원수,합계,롯데카드,9301
202310,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,9051
202310,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,94
202310,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,94
202310,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,76
202310,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,6478
202310,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,6454
202310,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8479
202310,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8284
202310,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,1
202310,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
202310,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,36
202310,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,420
202310,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,31
202310,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,롯데카드,406
202310,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,롯데카드,28
202310,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,291
202310,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,롯데카드,2
202310,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,롯데카드,1
202310,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,롯데카드,2
202310,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,롯데카드,1
202310,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,3
202310,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,롯데카드,797082
202310,금융자산,금융자산,금융자산,합계,합계,롯데카드,4392987
202310,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,롯데카드,62057
202310,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,롯데카드,1095672
202310,신용카드,개인,국내이용금액,일시불,일반,비씨카드,12079977
202310,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드,176725
202310,신용카드,개인,국내이용금액,할부,일반,비씨카드,2938763
202310,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드,335473
202310,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드,901894
