기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202402,신용카드,개인,국내이용금액,일시불,일반,롯데카드,8434528
202402,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,404116
202402,신용카드,개인,국내이용금액,할부,일반,롯데카드,2528236
202402,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,143699
202402,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,998121
202402,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,960905
202402,신용카드,법인,국내이용금액,일시불,일반,롯데카드,1085897
202402,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,194208
202402,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,2237345
202402,신용카드,법인,국내이용금액,할부,일반,롯데카드,1546
202402,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,281
202402,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202402,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,177698
202402,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,763
202402,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,157
202402,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202402,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202402,신용카드,개인,해외이용금액,일시불,일반,롯데카드,172728
202402,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202402,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,1144
202402,신용카드,법인,해외이용금액,일시불,일반,롯데카드,101207
202402,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,8
202402,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,886
202402,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202402,신용카드,개인,회원수,전체회원수,합계,롯데카드,9339
202402,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,9110
202402,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,105
202402,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,104
202402,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,91
202402,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,7011
202402,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,7003
202402,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8497
202402,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8314
202402,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,0
202402,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,0
202402,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,37
202402,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,395
202402,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,29
