기준년월,신용체크구분,개인법인구분,대분류,중분류,소분류,구분,value
202309,신용카드,개인,국내이용금액,일시불,일반,롯데카드,37245524
202309,신용카드,개인,국내이용금액,일시불,국세/지방세등,롯데카드,1173438
202309,신용카드,개인,국내이용금액,할부,일반,롯데카드,11075328
202309,신용카드,개인,국내이용금액,할부,국세/지방세등,롯데카드,554366
202309,신용카드,개인,국내이용금액,현금서비스,현금서비스,롯데카드,4529193
202309,신용카드,개인,국내이용금액,카드론,카드론,롯데카드,3957576
202309,신용카드,법인,국내이용금액,일시불,일반,롯데카드,4771652
202309,신용카드,법인,국내이용금액,일시불,국세/지방세등,롯데카드,1364711
202309,신용카드,법인,국내이용금액,일시불,구매전용,롯데카드,8752292
202309,신용카드,법인,국내이용금액,할부,일반,롯데카드,8046
202309,신용카드,법인,국내이용금액,할부,국세/지방세등,롯데카드,51159
202309,신용카드,법인,국내이용금액,할부,구매전용,롯데카드,0
202309,직불/체크카드,개인,국내이용금액,일반,일반,롯데카드,723272
202309,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,1947
202309,직불/체크카드,법인,국내이용금액,일반,일반,롯데카드,872
202309,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,롯데카드,0
202309,직불/체크카드,법인,국내이용금액,구매전용,구매전용,롯데카드,0
202309,신용카드,개인,해외이용금액,일시불,일반,롯데카드,670205
202309,신용카드,개인,해외이용금액,할부,일반,롯데카드,0
202309,신용카드,개인,해외이용금액,현금서비스,현금서비스,롯데카드,5511
202309,신용카드,법인,해외이용금액,일시불,일반,롯데카드,437255
202309,신용카드,법인,해외이용금액,현금서비스,현금서비스,롯데카드,52
202309,직불/체크카드,개인,해외이용금액,일반,일반,롯데카드,1979
202309,직불/체크카드,법인,해외이용금액,일반,일반,롯데카드,0
202309,신용카드,개인,회원수,전체회원수,합계,롯데카드,9284
202309,신용카드,개인,회원수,전체회원수,본인기준회원수,롯데카드,9030
202309,신용카드,개인,회원수,신규회원수(월중),합계,롯데카드,102
202309,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,롯데카드,103
202309,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,78
202309,신용카드,개인,회원수,전체이용회원수,합계,롯데카드,6450
202309,신용카드,개인,회원수,전체이용회원수,신판이용회원수,롯데카드,6427
202309,신용카드,개인,회원수,사용가능회원수(월말),합계,롯데카드,8471
202309,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,롯데카드,8273
202309,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),롯데카드,1
202309,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),롯데카드,1
202309,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),롯데카드,37
202309,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,롯데카드,424
202309,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,롯데카드,31
202309,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,롯데카드,410
202309,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,롯데카드,28
202309,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,295
202309,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,롯데카드,2
202309,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,롯데카드,1
202309,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,롯데카드,2
202309,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,롯데카드,1
202309,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),롯데카드,3
202309,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,롯데카드,767081
202309,금융자산,금융자산,금융자산,합계,합계,롯데카드,4406436
202309,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,롯데카드,43720
202309,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,롯데카드,1089526
202309,신용카드,개인,국내이용금액,일시불,일반,비씨카드,10834045
202309,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드,156850
202309,신용카드,개인,국내이용금액,할부,일반,비씨카드,2610927
202309,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드,283577
202309,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드,802630
202309,신용카드,개인,국내이용금액,카드론,카드론,비씨카드,28018
202309,신용카드,법인,국내이용금액,일시불,일반,비씨카드,15975411
202309,신용카드,법인,국내이용금액,일시불,국세/지방세등,비씨카드,1368698
202309,신용카드,법인,국내이용금액,일시불,구매전용,비씨카드,454179
202309,신용카드,법인,국내이용금액,할부,일반,비씨카드,1139245
202309,신용카드,법인,국내이용금액,할부,국세/지방세등,비씨카드,1138136
202309,신용카드,법인,국내이용금액,할부,구매전용,비씨카드,15327
202309,직불/체크카드,개인,국내이용금액,일반,일반,비씨카드,13288518
202309,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,70810
202309,직불/체크카드,법인,국내이용금액,일반,일반,비씨카드,3337672
202309,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드,2786347
202309,직불/체크카드,법인,국내이용금액,구매전용,구매전용,비씨카드,0
202309,신용카드,개인,해외이용금액,일시불,일반,비씨카드,281651
202309,신용카드,개인,해외이용금액,할부,일반,비씨카드,0
202309,신용카드,개인,해외이용금액,현금서비스,현금서비스,비씨카드,6287
202309,신용카드,법인,해외이용금액,일시불,일반,비씨카드,693542
202309,신용카드,법인,해외이용금액,현금서비스,현금서비스,비씨카드,3021
202309,직불/체크카드,개인,해외이용금액,일반,일반,비씨카드,71166
202309,직불/체크카드,법인,해외이용금액,일반,일반,비씨카드,118124
202309,신용카드,개인,회원수,전체회원수,합계,비씨카드,5242
202309,신용카드,개인,회원수,전체회원수,본인기준회원수,비씨카드,5220
202309,신용카드,개인,회원수,신규회원수(월중),합계,비씨카드,100
202309,신용카드,개인,회원수,신규회원수(월중),본인기준회원수,비씨카드,99
202309,신용카드,개인,회원수,해지회원수(월중),해지회원수(월중),비씨카드,65
202309,신용카드,개인,회원수,전체이용회원수,합계,비씨카드,2650
202309,신용카드,개인,회원수,전체이용회원수,신판이용회원수,비씨카드,2642
202309,신용카드,개인,회원수,사용가능회원수(월말),합계,비씨카드,4922
202309,신용카드,개인,회원수,사용가능회원수(월말),본인기준회원수,비씨카드,4901
202309,신용카드,법인,회원수,신규회원수(월중),신규회원수(월중),비씨카드,6
202309,신용카드,법인,회원수,해지회원수(월중),해지회원수(월중),비씨카드,12
202309,신용카드,법인,회원수,사용가능회원수(월말),사용가능회원수(월말),비씨카드,718
202309,직불/체크카드,개인,회원수,사용가능카드수,사용가능카드수,비씨카드,10032
202309,직불/체크카드,개인,회원수,사용불가카드수,사용불가카드수,비씨카드,1006
202309,직불/체크카드,개인,회원수,사용가능회원수,사용가능회원수,비씨카드,8485
202309,직불/체크카드,개인,회원수,사용불가회원수,사용불가회원수,비씨카드,756
202309,직불/체크카드,개인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드,7743
202309,직불/체크카드,법인,회원수,사용가능카드수,사용가능카드수,비씨카드,867
202309,직불/체크카드,법인,회원수,사용불가카드수,사용불가카드수,비씨카드,65
202309,직불/체크카드,법인,회원수,사용가능회원수,사용가능회원수,비씨카드,1257
202309,직불/체크카드,법인,회원수,사용불가회원수,사용불가회원수,비씨카드,214
202309,직불/체크카드,법인,회원수,순수보유회원수(월말),순수보유회원수(월말),비씨카드,552
202309,금융자산,금융자산,금융자산,현금서비스잔액,현금서비스잔액,비씨카드,4200
202309,금융자산,금융자산,금융자산,합계,합계,비씨카드,22592
202309,금융자산,금융자산,금융자산,대환대출잔액,대환대출잔액,비씨카드,0
202309,금융자산,금융자산,금융자산,(결제성)리볼빙이월잔액,(결제성)리볼빙이월잔액,비씨카드,10250
202309,신용카드,개인,국내이용금액,일시불,일반,비씨카드 기타,37311251
202309,신용카드,개인,국내이용금액,일시불,국세/지방세등,비씨카드 기타,605550
202309,신용카드,개인,국내이용금액,할부,일반,비씨카드 기타,8862583
202309,신용카드,개인,국내이용금액,할부,국세/지방세등,비씨카드 기타,1079685
202309,신용카드,개인,국내이용금액,현금서비스,현금서비스,비씨카드 기타,5199887
202309,신용카드,개인,국내이용금액,카드론,카드론,비씨카드 기타,0
202309,신용카드,법인,국내이용금액,일시불,일반,비씨카드 기타,14857172
202309,신용카드,법인,국내이용금액,일시불,국세/지방세등,비씨카드 기타,2989723
202309,신용카드,법인,국내이용금액,일시불,구매전용,비씨카드 기타,216262
202309,신용카드,법인,국내이용금액,할부,일반,비씨카드 기타,251618
202309,신용카드,법인,국내이용금액,할부,국세/지방세등,비씨카드 기타,61557
202309,신용카드,법인,국내이용금액,할부,구매전용,비씨카드 기타,5213
202309,직불/체크카드,개인,국내이용금액,일반,일반,비씨카드 기타,17128955
202309,직불/체크카드,개인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드 기타,69677
202309,직불/체크카드,법인,국내이용금액,일반,일반,비씨카드 기타,4421596
202309,직불/체크카드,법인,국내이용금액,국세/지방세등,국세/지방세등,비씨카드 기타,469929
202309,직불/체크카드,법인,국내이용금액,구매전용,구매전용,비씨카드 기타,0
202309,신용카드,개인,해외이용금액,일시불,일반,비씨카드 기타,791594
202309,신용카드,개인,해외이용금액,할부,일반,비씨카드 기타,0
202309,신용카드,개인,해외이용금액,현금서비스,현금서비스,비씨카드 기타,12244
202309,신용카드,법인,해외이용금액,일시불,일반,비씨카드 기타,455117
202309,신용카드,법인,해외이용금액,현금서비스,현금서비스,비씨카드 기타,323
202309,직불/체크카드,개인,해외이용금액,일반,일반,비씨카드 기타,220861
202309,직불/체크카드,법인,해외이용금액,일반,일반,비씨카드 기타,97547
202309,신용카드,개인,회원수,전체회원수,합계,비씨카드 기타,10126
